,Date,Model,Duration,PromoAmt,Forecast,Adj_Forecast,Adj_ForecastCY,Adj_ForecastNCY,Profit_Promo,Profit_NoPromo,incremental_Retail,PromoCost,incremental_Profit,Profitability,Retail,Retail_var1,Retail_var
0,2018-12-23,OUTLANDER 1000,2,2500,121,199.10000000000002,154.11,44.99,740929.9,435835.31999999995,78.10000000000002,497750.0,-192655.41999999993,27225527.43,7755.1,1.0101732447570666,0.010173244757066565
0,2018-12-23,OUTLANDER 1000,3,2500,186,305.67,236.04000000000002,69.63,1136968.12,669529.8200000001,119.67000000000002,764175.0,-296736.69999999995,27121446.150000002,7796.67,1.0155881203595154,0.015588120359515437
0,2018-12-23,OUTLANDER 1000,4,2500,230,375.66999999999996,286.76,88.91,1394051.7999999998,825326.15,145.66999999999996,939175.0,-370449.3500000002,27047733.5,7822.67,1.018974859971343,0.018974859971342968
0,2018-12-23,OUTLANDER 1000,5,2500,276,456.61,356.99,99.62,1702735.5999999999,996899.33,180.61,1141525.0,-435688.7300000001,26982494.12,7857.61,1.0235261169727758,0.023526116972775825
0,2018-12-23,OUTLANDER 1000,6,2500,367,615.6600000000001,493.54,122.12,2307876.19,1335115.42,248.66000000000008,1539150.0,-566389.23,26851793.62,7925.66,1.032390256610655,0.03239025661065521
0,2018-12-23,OUTLANDER 1000,7,2500,418,704.6,569.62,134.98000000000002,2645993.6700000004,1524437.55,286.6,1761500.0,-639943.8799999997,26778238.970000003,7963.6,1.0373322912596066,0.03733229125960662
0,2018-12-23,OUTLANDER 1000,8,2500,474,802.4100000000001,653.5,148.91000000000003,3018041.24,1732494.69,328.4100000000001,2006025.0,-720478.4499999997,26697704.400000002,8005.41,1.0427784290738569,0.04277842907385698
0,2018-12-23,OUTLANDER 1000,9,2500,529,890.36,717.88,172.48000000000002,3341693.32,1927733.13,361.36,2225900.0,-811939.81,26606243.040000003,8038.36,1.0470704702357692,0.047070470235769185
0,2018-12-23,OUTLANDER 1000,10,2500,616,1044.24,852.48,191.76000000000002,3929617.4200000004,2253130.54,428.24,2610600.0,-934113.1199999996,26484069.73,8105.24,1.0557822065911162,0.05578220659111632
0,2018-12-23,OUTLANDER 1000,11,2500,679,1159.22,957.82,201.40000000000003,4373617.25,2492741.35,480.22,2898050.0,-1017174.1000000001,26401008.75,8157.22,1.0625530806304546,0.0625530806304546
0,2018-12-23,OUTLANDER 1000,12,2500,753,1284.23,1059.26,224.97000000000003,4843441.8,2762919.8,531.23,3210575.0,-1130053.0,26288129.85,8208.23,1.0691976032304285,0.06919760323042856
0,2018-12-23,OUTLANDER 1000,13,2500,833,1429.7400000000002,1191.91,237.83000000000004,5404683.3100000005,3066624.05,596.7400000000002,3574350.0,-1236290.7399999993,26181892.110000003,8273.74,1.0777308844600755,0.07773088446007557
0,2018-12-23,OUTLANDER 1000,14,2500,974,1675.7700000000002,1402.5900000000001,273.18000000000006,6340220.58,3590218.06,701.7700000000002,4189425.0,-1439422.48,25978760.37,8378.77,1.0914120098997004,0.09141200989970043
0,2018-12-23,OUTLANDER 1000,15,2500,1054,1819.5200000000002,1531.3400000000001,288.18000000000006,6892410.11,3891950.21,765.5200000000002,4548800.0,-1548340.0999999996,25869842.75,8442.52,1.09971603490947,0.09971603490946987
0,2018-12-23,OUTLANDER 1000,1,2750,83,139.81,106.38,33.43,518476.39999999997,296801.88,56.81,384477.5,-162802.98000000004,27255379.87,7733.81,1.0074000260518432,0.007400026051843168
0,2018-12-23,OUTLANDER 1000,2,2750,121,206.91,161.62,45.29,771438.37,435835.31999999995,85.91,569002.5,-233399.44999999995,27184783.400000002,7762.91,1.0111905692327732,0.011190569232773218
0,2018-12-23,OUTLANDER 1000,3,2750,186,317.64,247.55,70.09,1183726.74,669529.8200000001,131.64,873510.0,-359313.0800000001,27058869.770000003,7808.64,1.0171473231731145,0.017147323173114497
0,2018-12-23,OUTLANDER 1000,4,2750,230,390.24,300.74,89.5,1450937.18,825326.15,160.24,1073160.0,-447548.9700000001,26970633.880000003,7837.24,1.0208727367461248,0.02087273674612479
0,2018-12-23,OUTLANDER 1000,5,2750,276,474.66999999999996,374.39,100.28,1773317.27,996899.33,198.66999999999996,1305342.5,-528924.5599999999,26889258.290000003,7875.67,1.0258785984108376,0.02587859841083756
0,2018-12-23,OUTLANDER 1000,6,2750,367,640.53,517.6,122.93,2405170.0,1335115.42,273.53,1761457.5,-691402.9199999999,26726779.93,7950.53,1.035629803308584,0.035629803308584077
0,2018-12-23,OUTLANDER 1000,7,2750,418,733.26,597.39,135.87,2758157.17,1524437.55,315.26,2016465.0,-782745.3800000001,26635437.470000003,7992.26,1.0410655203855672,0.04106552038556728
0,2018-12-23,OUTLANDER 1000,8,2750,474,835.25,685.36,149.89000000000001,3146602.79,1732494.69,361.25,2296937.5,-882829.3999999999,26535353.450000003,8038.25,1.0470561417220268,0.04705614172202683
0,2018-12-23,OUTLANDER 1000,9,2750,529,926.49,752.87,173.62,3483073.58,1927733.13,397.49,2547847.5,-992507.0499999998,26425675.8,8074.49,1.051776735704051,0.051776735704051065
0,2018-12-23,OUTLANDER 1000,10,2750,616,1087.06,894.03,193.03,4097256.25,2253130.54,471.05999999999995,2989415.0,-1145289.29,26272893.560000002,8148.0599999999995,1.0613599062133645,0.06135990621336459
0,2018-12-23,OUTLANDER 1000,11,2750,679,1207.25,1004.51,202.74,4561736.390000001,2492741.35,528.25,3319937.5,-1250942.4599999995,26167240.39,8205.25,1.0688094307672267,0.06880943076722679
0,2018-12-23,OUTLANDER 1000,12,2750,753,1337.36,1110.8899999999999,226.47,5051518.659999999,2762919.8,584.3599999999999,3677740.0,-1389141.1400000006,26029041.71,8261.36,1.0761182753679823,0.07611827536798227
0,2018-12-23,OUTLANDER 1000,13,2750,833,1489.4199999999998,1250.0099999999998,239.41,5638515.86,3066624.05,656.4199999999998,4095905.0,-1524013.1899999995,25894169.660000004,8333.42,1.085504754461378,0.08550475446137812
0,2018-12-23,OUTLANDER 1000,14,2750,974,1745.9599999999998,1470.9599999999998,275.0,6615270.130000001,3590218.06,771.9599999999998,4801390.0,-1776337.9299999992,25641844.92,8448.96,1.1005549042594762,0.10055490425947633
0,2018-12-23,OUTLANDER 1000,15,2750,1054,1896.0899999999997,1605.9899999999998,290.1,7192525.13,3891950.21,842.0899999999997,5214247.5,-1913672.58,25504510.270000003,8519.09,1.109689983066302,0.1096899830663019
0,2018-12-23,OUTLANDER 1000,1,3000,83,144.98,111.33,33.65,538651.04,296801.88,61.97999999999999,434940.0,-193090.83999999997,27225092.01,7738.98,1.0080734661977335,0.008073466197733489
0,2018-12-23,OUTLANDER 1000,2,3000,121,214.72,169.13,45.589999999999996,801946.8400000001,435835.31999999995,93.72,644160.0,-278048.47999999986,27140134.37,7770.72,1.01220789370848,0.012207893708479875
0,2018-12-23,OUTLANDER 1000,3,3000,186,329.61,259.05,70.56,1230475.51,669529.8200000001,143.61,988830.0,-427884.31000000006,26990298.540000003,7820.61,1.0187065259867134,0.018706525986713563
0,2018-12-23,OUTLANDER 1000,4,3000,230,404.81000000000006,314.71000000000004,90.1,1507812.7,825326.15,174.81000000000006,1214430.0,-531943.4500000001,26886239.400000002,7851.81,1.0227706135209067,0.02277061352090661
0,2018-12-23,OUTLANDER 1000,5,3000,276,492.74,391.78000000000003,100.96,1843918.65,996899.33,216.74,1478220.0,-631200.68,26786982.17,7893.74,1.0282323824410577,0.028232382441057705
0,2018-12-23,OUTLANDER 1000,6,3000,367,665.4000000000001,541.6400000000001,123.75999999999999,2502444.12,1335115.42,298.4000000000001,1996200.0,-828871.2999999998,26589311.55,7975.4,1.038869350006513,0.038869350006512975
0,2018-12-23,OUTLANDER 1000,7,3000,418,761.9300000000001,625.1400000000001,136.79,2870330.5300000003,1524437.55,343.93000000000006,2285790.0,-939897.0199999998,26478285.830000002,8020.93,1.0448000521036864,0.044800052103686344
0,2018-12-23,OUTLANDER 1000,8,3000,474,868.1,717.2,150.89999999999998,3275174.21,1732494.69,394.1,2604300.0,-1061620.48,26356562.37,8071.1,1.0513351569623552,0.05133515696235509
0,2018-12-23,OUTLANDER 1000,9,3000,529,962.63,787.85,174.77999999999997,3624473.54,1927733.13,433.63,2887890.0,-1191149.5899999999,26227033.26,8110.63,1.0564843037644913,0.05648430376449134
0,2018-12-23,OUTLANDER 1000,10,3000,616,1129.89,935.57,194.31999999999996,4264914.800000001,2253130.54,513.8900000000001,3389670.0,-1377885.7399999993,26040297.110000003,8190.89,1.0669389084277714,0.06693890842777128
0,2018-12-23,OUTLANDER 1000,11,3000,679,1255.27,1051.18,204.08999999999997,4749806.24,2492741.35,576.27,3765810.0,-1508745.1099999999,25909437.740000002,8253.27,1.0750644783118406,0.07506447831184056
0,2018-12-23,OUTLANDER 1000,12,3000,753,1390.48,1162.51,227.96999999999997,5259556.07,2762919.8,637.48,4171440.0,-1674803.7299999995,25743379.12,8314.48,1.0830376449133776,0.08303764491337762
0,2018-12-23,OUTLANDER 1000,13,3000,833,1549.09,1308.09,240.99999999999997,5872299.109999999,3066624.05,716.0899999999999,4647270.0,-1841594.9400000004,25576587.91,8393.09,1.0932773218705223,0.09327732187052233
0,2018-12-23,OUTLANDER 1000,14,3000,974,1816.1299999999999,1539.31,276.82,6890240.8,3590218.06,842.1299999999999,5448390.0,-2148367.2600000002,25269815.59,8519.13,1.1096951934349355,0.1096951934349355
0,2018-12-23,OUTLANDER 1000,15,3000,1054,1972.6299999999999,1680.61,292.02,7492521.82,3891950.21,918.6299999999999,5917890.0,-2317318.3899999997,25100864.46,8595.63,1.1196600234466587,0.11966002344665884
0,2018-12-30,OUTLANDER 1000,1,0,38,38.0,27.0,11.0,139033.44,139033.44,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,2,0,103,103.0,69.0,34.0,372727.94,372727.94,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,3,0,147,147.0,95.0,52.0,528524.28,528524.28,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,4,0,193,193.0,131.0,62.0,700097.45,700097.45,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,5,0,284,284.0,201.0,83.0,1038313.54,1038313.54,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,6,0,335,335.0,240.0,95.0,1227635.67,1227635.67,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,7,0,391,391.0,283.0,108.0,1435692.8,1435692.8,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,8,0,446,446.0,316.0,130.0,1630931.25,1630931.25,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,9,0,533,533.0,385.0,148.0,1956328.66,1956328.66,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,10,0,596,596.0,439.0,157.0,2195939.48,2195939.48,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,11,0,670,670.0,491.0,179.0,2466117.93,2466117.93,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,12,0,750,750.0,559.0,191.0,2769822.18,2769822.18,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,13,0,891,891.0,667.0,224.0,3293416.1900000004,3293416.1900000004,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,14,0,971,971.0,733.0,238.0,3595148.3200000003,3595148.3200000003,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,15,0,1075,1075.0,819.0,256.0,3987597.3200000003,3987597.3200000003,0.0,0.0,0.0,27418182.85,7677.0,1.0,0.0
0,2018-12-30,OUTLANDER 1000,1,250,38,40.65,29.57,11.08,149406.71000000002,139033.44,2.6499999999999986,10162.5,210.77000000001863,27418393.62,7679.65,1.0003451869219746,0.0003451869219747295
0,2018-12-30,OUTLANDER 1000,2,250,103,109.80000000000001,75.56,34.24,399311.92000000004,372727.94,6.800000000000011,27450.0,-866.0199999999604,27417316.830000002,7683.8,1.0008857626677088,0.0008857626677087418
0,2018-12-30,OUTLANDER 1000,3,250,147,156.4,104.03,52.370000000000005,565235.02,528524.28,9.400000000000006,39100.0,-2389.2600000000093,27415793.59,7686.4,1.0012244366288914,0.0012244366288914948
0,2018-12-30,OUTLANDER 1000,4,250,193,205.89,143.45,62.440000000000005,750504.47,700097.45,12.889999999999986,51472.5,-1065.4799999999814,27417117.37,7689.89,1.0016790412921714,0.0016790412921714193
0,2018-12-30,OUTLANDER 1000,5,250,284,303.7,220.10999999999999,83.59,1115432.73,1038313.54,19.69999999999999,75925.0,1194.1899999999441,27419377.040000003,7696.7,1.0025661065520386,0.0025661065520385553
0,2018-12-30,OUTLANDER 1000,6,250,335,358.5,262.82,95.68,1319654.12,1227635.67,23.5,89625.0,2393.4500000001863,27420576.3,7700.5,1.0030610915722287,0.003061091572228735
0,2018-12-30,OUTLANDER 1000,7,250,391,418.67999999999995,309.90999999999997,108.77000000000001,1544109.2999999998,1435692.8,27.67999999999995,104670.0,3746.499999999767,27421929.35,7704.68,1.003605575094438,0.003605575094437925
0,2018-12-30,OUTLANDER 1000,8,250,446,476.97999999999996,346.04999999999995,130.93,1752205.88,1630931.25,30.97999999999996,119245.0,2029.6299999998882,27420212.48,7707.98,1.0040354305067083,0.004035430506708345
0,2018-12-30,OUTLANDER 1000,9,250,533,570.67,421.60999999999996,149.06,2103861.87,1956328.66,37.66999999999996,142667.5,4865.710000000196,27423048.560000002,7714.67,1.0049068646606747,0.0049068646606747375
0,2018-12-30,OUTLANDER 1000,10,250,596,638.8599999999999,480.73999999999995,158.12,2363883.98,2195939.48,42.8599999999999,159715.0,8229.5,27426412.35,7719.86,1.0055829099908817,0.0055829099908818415
0,2018-12-30,OUTLANDER 1000,11,250,670,717.9599999999999,537.68,180.28,2654020.14,2466117.93,47.95999999999992,179490.0,8412.209999999963,27426595.060000002,7724.96,1.0062472319916633,0.0062472319916634005
0,2018-12-30,OUTLANDER 1000,12,250,750,804.52,612.15,192.37,2983509.6599999997,2769822.18,54.51999999999998,201130.0,12557.479999999516,27430740.330000002,7731.52,1.0071017324475706,0.007101732447570663
0,2018-12-30,OUTLANDER 1000,13,250,891,956.03,730.42,225.61,3548320.68,3293416.1900000004,65.02999999999997,239007.5,15896.989999999758,27434079.84,7742.03,1.008470756806044,0.008470756806044024
0,2018-12-30,OUTLANDER 1000,14,250,971,1042.4099999999999,802.6999999999999,239.71,3875118.28,3595148.3200000003,71.40999999999985,260602.5,19367.459999999497,27437550.310000002,7748.41,1.0093018106031002,0.00930181060310015
0,2018-12-30,OUTLANDER 1000,15,250,1075,1154.7199999999998,896.8799999999999,257.84000000000003,4300215.48,3987597.3200000003,79.7199999999998,288680.0,23938.16000000015,27442121.01,7756.719999999999,1.0103842646867265,0.01038426468672656
0,2018-12-30,OUTLANDER 1000,1,500,38,43.290000000000006,32.13,11.16,159740.55,139033.44,5.290000000000006,21645.0,-937.890000000014,27417244.96,7682.29,1.000689071251791,0.0006890712517910651
0,2018-12-30,OUTLANDER 1000,2,500,103,116.61,82.12,34.489999999999995,425925.49,372727.94,13.61,58305.0,-5107.450000000012,27413075.400000002,7690.61,1.001772827927576,0.001772827927575876
0,2018-12-30,OUTLANDER 1000,3,500,147,165.81,113.06,52.75,601975.35,528524.28,18.810000000000002,82905.0,-9453.930000000051,27408728.92,7695.81,1.0024501758499413,0.0024501758499413835
0,2018-12-30,OUTLANDER 1000,4,500,193,218.8,155.91,62.89,800980.51,700097.45,25.80000000000001,109400.0,-8516.939999999944,27409665.91,7702.8,1.0033606877686596,0.003360687768659634
0,2018-12-30,OUTLANDER 1000,5,500,284,323.40999999999997,239.22,84.19,1192581.5,1038313.54,39.40999999999997,161705.0,-7437.040000000037,27410745.810000002,7716.41,1.0051335156962355,0.005133515696235504
0,2018-12-30,OUTLANDER 1000,6,500,335,382.0,285.64,96.36,1411672.56,1227635.67,47.0,191000.0,-6963.10999999987,27411219.740000002,7724.0,1.0061221831444576,0.00612218314445747
0,2018-12-30,OUTLANDER 1000,7,500,391,446.37,336.82,109.55,1652555.39,1435692.8,55.370000000000005,223185.0,-6322.410000000149,27411860.44,7732.37,1.0072124527810342,0.007212452781034258
0,2018-12-30,OUTLANDER 1000,8,500,446,507.96000000000004,376.1,131.85999999999999,1873480.51,1630931.25,61.960000000000036,253980.0,-11430.73999999999,27406752.110000003,7738.96,1.0080708610134168,0.008070861013416704
0,2018-12-30,OUTLANDER 1000,9,500,533,608.34,458.22,150.11999999999998,2251395.08,1956328.66,75.34000000000003,304170.0,-9103.579999999842,27409079.270000003,7752.34,1.0098137293213496,0.009813729321349489
0,2018-12-30,OUTLANDER 1000,10,500,596,681.74,522.49,159.24999999999997,2531897.5100000002,2195939.48,85.74000000000001,340870.0,-4911.969999999739,27413270.880000003,7762.74,1.0111684251660804,0.011168425166080501
0,2018-12-30,OUTLANDER 1000,11,500,670,765.9399999999999,584.38,181.55999999999997,2842001.23,2466117.93,95.93999999999994,382970.0,-7086.700000000186,27411096.150000002,7772.94,1.0124970691676436,0.012497069167643603
0,2018-12-30,OUTLANDER 1000,12,500,750,859.04,665.31,193.72999999999996,3197207.02,2769822.18,109.03999999999996,429520.0,-2135.160000000149,27416047.69,7786.04,1.0142034648951412,0.014203464895141326
0,2018-12-30,OUTLANDER 1000,13,500,891,1021.0499999999998,793.8499999999999,227.19999999999996,3803205.45,3293416.1900000004,130.04999999999984,510525.0,-735.7400000002235,27417447.11,7807.05,1.0169402110199297,0.016940211019929638
0,2018-12-30,OUTLANDER 1000,14,500,971,1113.7999999999997,872.3999999999999,241.39999999999995,4155029.08,3595148.3200000003,142.79999999999973,556900.0,2980.7599999997765,27421163.61,7819.799999999999,1.0186010160218835,0.018601016021883514
0,2018-12-30,OUTLANDER 1000,15,500,1075,1234.4099999999999,974.7499999999999,259.65999999999997,4612735.04,3987597.3200000003,159.40999999999985,617205.0,7932.719999999739,27426115.57,7836.41,1.020764621596978,0.020764621596977968
0,2018-12-30,OUTLANDER 1000,1,750,38,45.940000000000005,34.7,11.24,170113.82,139033.44,7.940000000000005,34455.0,-3374.6199999999953,27414808.23,7684.94,1.0010342581737657,0.0010342581737657946
0,2018-12-30,OUTLANDER 1000,2,750,103,123.41,88.68,34.73,452509.47,372727.94,20.409999999999997,92557.5,-12775.97000000003,27405406.880000003,7697.41,1.0026585905952845,0.002658590595284616
0,2018-12-30,OUTLANDER 1000,3,750,147,175.22,122.10000000000001,53.12,638725.53,528524.28,28.22,131415.0,-21213.75,27396969.1,7705.22,1.0036759150709913,0.0036759150709912724
0,2018-12-30,OUTLANDER 1000,4,750,193,231.7,168.37,63.33,851426.9700000001,700097.45,38.69999999999999,173775.0,-22445.479999999865,27395737.37,7715.7,1.0050410316529894,0.005041031652989448
0,2018-12-30,OUTLANDER 1000,5,750,284,343.12,258.34000000000003,84.78,1269740.13,1038313.54,59.120000000000005,257340.0,-25913.41000000015,27392269.44,7736.12,1.0077009248404325,0.007700924840432461
0,2018-12-30,OUTLANDER 1000,6,750,335,405.50000000000006,308.46000000000004,97.04,1503691.01,1227635.67,70.50000000000006,304125.0,-28069.659999999916,27390113.19,7747.5,1.0091832747166862,0.009183274716686214
0,2018-12-30,OUTLANDER 1000,7,750,391,474.04,363.72,110.32000000000001,1760932.44,1435692.8,83.04000000000002,355530.0,-30290.360000000102,27387892.490000002,7760.04,1.0108167252833138,0.010816725283313797
0,2018-12-30,OUTLANDER 1000,8,750,446,538.9200000000001,406.13,132.79000000000002,1994676.24,1630931.25,92.92000000000007,404190.0,-40445.01000000001,27377737.84,7769.92,1.0121036863358082,0.012103686335808267
0,2018-12-30,OUTLANDER 1000,9,750,533,645.99,494.81,151.18,2398849.4,1956328.66,112.99000000000001,484492.5,-41971.76000000001,27376211.09,7789.99,1.0147179887977074,0.01471798879770744
0,2018-12-30,OUTLANDER 1000,10,750,596,724.58,564.21,160.37,2699763.13,2195939.48,128.58000000000004,543435.0,-39611.35000000009,27378571.5,7805.58,1.0167487299726456,0.01674872997264557
0,2018-12-30,OUTLANDER 1000,11,750,670,813.8800000000001,631.0400000000001,182.84,3029824.56,2466117.93,143.8800000000001,610410.0,-46703.37000000011,27371479.48,7820.88,1.0187416959749902,0.018741695974990244
